trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN3605F3599014:2024-10-23T00:32:48Z,08:41:00,08:43:00,StopPoint:OCEINTERCITES-87597005,3,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,09:19:00,09:21:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,09:53:00,09:56:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,10:58:00,11:01:00,StopPoint:OCEINTERCITES-87594002,6,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,11:25:00,11:27:00,StopPoint:OCEINTERCITES-87594333,7,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,11:41:00,11:43:00,StopPoint:OCEINTERCITES-87613141,8,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,12:11:00,12:13:00,StopPoint:OCEINTERCITES-87613000,9,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,12:37:00,12:38:00,StopPoint:OCEINTERCITES-87613356,10,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,12:55:00,12:57:00,StopPoint:OCEINTERCITES-87611244,11,,0,0,
OCESN3605F3599014:2024-10-23T00:32:48Z,13:27:00,13:27:00,StopPoint:OCEINTERCITES-87611004,12,,1,0,
OCESN3614F3065281:2024-10-18T00:33:51Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3065281:2024-10-18T00:33:51Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3065281:2024-10-18T00:33:51Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3065281:2024-10-18T00:33:51Z,06:34:00,06:35:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3065281:2024-10-18T00:33:51Z,06:58:00,06:59:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3065281:2024-10-18T00:33:51Z,07:15:00,07:17:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3065281:2024-10-18T00:33:51Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3065281:2024-10-18T00:33:51Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3124156:2024-10-23T00:32:48Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3124156:2024-10-23T00:32:48Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3124156:2024-10-23T00:32:48Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3124156:2024-10-23T00:32:48Z,06:35:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3124156:2024-10-23T00:32:48Z,06:59:00,07:00:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3124156:2024-10-23T00:32:48Z,07:15:00,07:17:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3124156:2024-10-23T00:32:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3124156:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3213268:2024-10-23T00:32:48Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3213268:2024-10-23T00:32:48Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3213268:2024-10-23T00:32:48Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3213268:2024-10-23T00:32:48Z,06:35:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3213268:2024-10-23T00:32:48Z,06:58:00,06:59:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3213268:2024-10-23T00:32:48Z,07:15:00,07:17:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3213268:2024-10-23T00:32:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3213268:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3381832:2024-10-10T00:45:48Z,04:13:00,04:13:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3381832:2024-10-10T00:45:48Z,04:41:00,04:43:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3381832:2024-10-10T00:45:48Z,05:23:00,05:26:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3381832:2024-10-10T00:45:48Z,06:05:00,06:07:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3381832:2024-10-10T00:45:48Z,06:37:00,06:39:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3381832:2024-10-10T00:45:48Z,07:02:00,07:04:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3381832:2024-10-10T00:45:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3381832:2024-10-10T00:45:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3381862:2024-10-23T00:32:48Z,04:45:00,04:45:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3381862:2024-10-23T00:32:48Z,05:16:00,05:18:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3381862:2024-10-23T00:32:48Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3381862:2024-10-23T00:32:48Z,06:35:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3381862:2024-10-23T00:32:48Z,06:59:00,07:00:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3381862:2024-10-23T00:32:48Z,07:16:00,07:18:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3381862:2024-10-23T00:32:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3381862:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3521815:2024-10-23T00:32:48Z,04:18:00,04:18:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3521815:2024-10-23T00:32:48Z,04:43:00,04:45:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3521815:2024-10-23T00:32:48Z,05:22:00,05:25:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3521815:2024-10-23T00:32:48Z,05:55:00,05:57:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3521815:2024-10-23T00:32:48Z,06:20:00,06:22:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3521815:2024-10-23T00:32:48Z,06:42:00,06:44:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3521815:2024-10-23T00:32:48Z,07:52:00,07:54:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3521815:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3521816:2024-10-11T00:34:04Z,04:18:00,04:18:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3521816:2024-10-11T00:34:04Z,04:43:00,04:45:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3521816:2024-10-11T00:34:04Z,05:22:00,05:25:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3521816:2024-10-11T00:34:04Z,05:55:00,05:57:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3521816:2024-10-11T00:34:04Z,06:20:00,06:22:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3521816:2024-10-11T00:34:04Z,06:42:00,06:44:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3521816:2024-10-11T00:34:04Z,07:52:00,07:54:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3521816:2024-10-11T00:34:04Z,09:32:00,09:32:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3521818:2024-10-02T00:44:21Z,04:45:00,04:45:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3521818:2024-10-02T00:44:21Z,05:15:00,05:17:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3521818:2024-10-02T00:44:21Z,06:01:00,06:04:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3521818:2024-10-02T00:44:21Z,06:34:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3521818:2024-10-02T00:44:21Z,06:58:00,07:00:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3521818:2024-10-02T00:44:21Z,07:16:00,07:18:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3521818:2024-10-02T00:44:21Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3521818:2024-10-02T00:44:21Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3521819:2024-10-10T00:45:48Z,04:45:00,04:45:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3521819:2024-10-10T00:45:48Z,05:15:00,05:17:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3521819:2024-10-10T00:45:48Z,06:01:00,06:04:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3521819:2024-10-10T00:45:48Z,06:34:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3521819:2024-10-10T00:45:48Z,06:58:00,07:00:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3521819:2024-10-10T00:45:48Z,07:18:00,07:20:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3521819:2024-10-10T00:45:48Z,07:51:00,07:53:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3521819:2024-10-10T00:45:48Z,09:32:00,09:32:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3521820:2024-10-23T00:32:48Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3521820:2024-10-23T00:32:48Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3521820:2024-10-23T00:32:48Z,06:01:00,06:04:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3521820:2024-10-23T00:32:48Z,06:34:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3521820:2024-10-23T00:32:48Z,06:58:00,07:00:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3521820:2024-10-23T00:32:48Z,07:18:00,07:20:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3521820:2024-10-23T00:32:48Z,07:51:00,07:53:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3521820:2024-10-23T00:32:48Z,09:32:00,09:32:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3526157:2024-10-24T00:40:14Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3526157:2024-10-24T00:40:14Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3526157:2024-10-24T00:40:14Z,06:01:00,06:04:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3526157:2024-10-24T00:40:14Z,06:34:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3526157:2024-10-24T00:40:14Z,06:59:00,07:01:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3526157:2024-10-24T00:40:14Z,07:18:00,07:20:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3526157:2024-10-24T00:40:14Z,07:52:00,07:54:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3526157:2024-10-24T00:40:14Z,09:32:00,09:32:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3550940:2024-10-10T00:45:48Z,04:18:00,04:18:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3550940:2024-10-10T00:45:48Z,04:45:00,04:47:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3550940:2024-10-10T00:45:48Z,05:28:00,05:31:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3550940:2024-10-10T00:45:48Z,06:01:00,06:02:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3550940:2024-10-10T00:45:48Z,06:26:00,06:27:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3550940:2024-10-10T00:45:48Z,06:43:00,06:45:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3550940:2024-10-10T00:45:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3550940:2024-10-10T00:45:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3551036:2024-10-10T00:45:48Z,04:13:00,04:13:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3551036:2024-10-10T00:45:48Z,04:41:00,04:43:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3551036:2024-10-10T00:45:48Z,05:23:00,05:26:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3551036:2024-10-10T00:45:48Z,06:02:00,06:03:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3551036:2024-10-10T00:45:48Z,06:26:00,06:27:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3551036:2024-10-10T00:45:48Z,06:44:00,06:46:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3551036:2024-10-10T00:45:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3551036:2024-10-10T00:45:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3571724:2024-10-15T00:33:00Z,04:18:00,04:18:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3571724:2024-10-15T00:33:00Z,04:45:00,04:47:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3571724:2024-10-15T00:33:00Z,05:28:00,05:31:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3571724:2024-10-15T00:33:00Z,06:01:00,06:02:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3571724:2024-10-15T00:33:00Z,06:26:00,06:28:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3571724:2024-10-15T00:33:00Z,06:45:00,06:50:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3571724:2024-10-15T00:33:00Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3571724:2024-10-15T00:33:00Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3581446:2024-10-23T00:32:48Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3581446:2024-10-23T00:32:48Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3581446:2024-10-23T00:32:48Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3581446:2024-10-23T00:32:48Z,06:35:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3581446:2024-10-23T00:32:48Z,06:59:00,07:00:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3581446:2024-10-23T00:32:48Z,07:15:00,07:17:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3581446:2024-10-23T00:32:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3581446:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3598513:2024-10-23T00:32:48Z,04:18:00,04:18:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3598513:2024-10-23T00:32:48Z,04:43:00,04:45:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3598513:2024-10-23T00:32:48Z,05:23:00,05:26:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3598513:2024-10-23T00:32:48Z,05:59:00,06:01:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3598513:2024-10-23T00:32:48Z,06:24:00,06:26:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3598513:2024-10-23T00:32:48Z,06:41:00,06:43:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3598513:2024-10-23T00:32:48Z,07:52:00,07:54:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3598513:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3599539:2024-10-23T00:32:48Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3599539:2024-10-23T00:32:48Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3599539:2024-10-23T00:32:48Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3599539:2024-10-23T00:32:48Z,06:35:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3599539:2024-10-23T00:32:48Z,06:58:00,06:59:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3599539:2024-10-23T00:32:48Z,07:15:00,07:17:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3599539:2024-10-23T00:32:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3599539:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3614F3599540:2024-10-23T00:32:48Z,04:58:00,04:58:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F3599540:2024-10-23T00:32:48Z,05:23:00,05:25:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F3599540:2024-10-23T00:32:48Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F3599540:2024-10-23T00:32:48Z,06:35:00,06:36:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3614F3599540:2024-10-23T00:32:48Z,06:58:00,06:59:00,StopPoint:OCEINTERCITES-87597120,4,,0,0,
OCESN3614F3599540:2024-10-23T00:32:48Z,07:15:00,07:17:00,StopPoint:OCEINTERCITES-87597005,5,,0,0,
OCESN3614F3599540:2024-10-23T00:32:48Z,07:49:00,07:51:00,StopPoint:OCEINTERCITES-87576009,6,,0,0,
OCESN3614F3599540:2024-10-23T00:32:48Z,09:31:00,09:31:00,StopPoint:OCEINTERCITES-87547000,7,,1,0,
OCESN3615F3165352:2024-10-23T00:32:48Z,07:27:00,07:27:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3165352:2024-10-23T00:32:48Z,08:56:00,08:58:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3165352:2024-10-23T00:32:48Z,09:27:00,09:29:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3165352:2024-10-23T00:32:48Z,09:44:00,09:45:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3615F3165352:2024-10-23T00:32:48Z,10:09:00,10:11:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3615F3165352:2024-10-23T00:32:48Z,10:43:00,10:46:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3615F3165352:2024-10-23T00:32:48Z,11:23:00,11:24:00,StopPoint:OCEINTERCITES-87594200,6,,0,0,
OCESN3615F3165352:2024-10-23T00:32:48Z,11:49:00,11:49:00,StopPoint:OCEINTERCITES-87594002,7,,1,0,
OCESN3615F3278932:2024-10-23T00:32:48Z,07:28:00,07:28:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3278932:2024-10-23T00:32:48Z,09:03:00,09:05:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3278932:2024-10-23T00:32:48Z,09:39:00,09:41:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3278932:2024-10-23T00:32:48Z,10:19:00,10:21:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3615F3278932:2024-10-23T00:32:48Z,10:53:00,10:56:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3615F3278932:2024-10-23T00:32:48Z,11:34:00,11:36:00,StopPoint:OCEINTERCITES-87594200,5,,0,0,
OCESN3615F3278932:2024-10-23T00:32:48Z,12:02:00,12:02:00,StopPoint:OCEINTERCITES-87594002,6,,1,0,
OCESN3615F3520745:2024-10-02T00:44:21Z,07:28:00,07:28:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3520745:2024-10-02T00:44:21Z,09:06:00,09:08:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3520745:2024-10-02T00:44:21Z,09:38:00,09:40:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3520745:2024-10-02T00:44:21Z,09:55:00,09:57:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3615F3520745:2024-10-02T00:44:21Z,10:21:00,10:23:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3615F3520745:2024-10-02T00:44:21Z,10:55:00,10:58:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3615F3520745:2024-10-02T00:44:21Z,11:35:00,11:37:00,StopPoint:OCEINTERCITES-87594200,6,,0,0,
OCESN3615F3520745:2024-10-02T00:44:21Z,12:03:00,12:03:00,StopPoint:OCEINTERCITES-87594002,7,,1,0,
OCESN3615F3521822:2024-10-02T00:44:21Z,07:27:00,07:27:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3521822:2024-10-02T00:44:21Z,09:06:00,09:08:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3521822:2024-10-02T00:44:21Z,09:37:00,09:39:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3521822:2024-10-02T00:44:21Z,09:57:00,09:59:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3615F3521822:2024-10-02T00:44:21Z,10:22:00,10:24:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3615F3521822:2024-10-02T00:44:21Z,10:56:00,10:59:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3615F3521822:2024-10-02T00:44:21Z,11:36:00,11:38:00,StopPoint:OCEINTERCITES-87594200,6,,0,0,
OCESN3615F3521822:2024-10-02T00:44:21Z,12:04:00,12:04:00,StopPoint:OCEINTERCITES-87594002,7,,1,0,
OCESN3615F3521826:2024-10-02T00:44:21Z,07:28:00,07:28:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3521826:2024-10-02T00:44:21Z,09:06:00,09:08:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3521826:2024-10-02T00:44:21Z,09:40:00,09:42:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3521826:2024-10-02T00:44:21Z,10:21:00,10:23:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3615F3521826:2024-10-02T00:44:21Z,10:55:00,10:58:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3615F3521826:2024-10-02T00:44:21Z,11:36:00,11:38:00,StopPoint:OCEINTERCITES-87594200,5,,0,0,
OCESN3615F3521826:2024-10-02T00:44:21Z,12:03:00,12:03:00,StopPoint:OCEINTERCITES-87594002,6,,1,0,
OCESN3615F3523920:2024-10-02T00:44:21Z,07:27:00,07:27:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3523920:2024-10-02T00:44:21Z,09:06:00,09:08:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3523920:2024-10-02T00:44:21Z,09:40:00,09:42:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3523920:2024-10-02T00:44:21Z,10:21:00,10:23:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3615F3523920:2024-10-02T00:44:21Z,10:55:00,10:58:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3615F3523920:2024-10-02T00:44:21Z,11:36:00,11:38:00,StopPoint:OCEINTERCITES-87594200,5,,0,0,
OCESN3615F3523920:2024-10-02T00:44:21Z,12:03:00,12:03:00,StopPoint:OCEINTERCITES-87594002,6,,1,0,
OCESN3615F3579782:2024-10-23T00:32:48Z,07:28:00,07:28:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3579782:2024-10-23T00:32:48Z,09:03:00,09:05:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3579782:2024-10-23T00:32:48Z,09:39:00,09:41:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3579782:2024-10-23T00:32:48Z,10:19:00,10:21:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3615F3579782:2024-10-23T00:32:48Z,10:53:00,10:56:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3615F3579782:2024-10-23T00:32:48Z,11:34:00,11:36:00,StopPoint:OCEINTERCITES-87594200,5,,0,0,
OCESN3615F3579782:2024-10-23T00:32:48Z,12:02:00,12:02:00,StopPoint:OCEINTERCITES-87594002,6,,1,0,
OCESN3615F3598653:2024-10-23T00:32:48Z,07:27:00,07:27:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F3598653:2024-10-23T00:32:48Z,08:56:00,08:58:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F3598653:2024-10-23T00:32:48Z,09:27:00,09:29:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F3598653:2024-10-23T00:32:48Z,09:44:00,09:45:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3615F3598653:2024-10-23T00:32:48Z,10:09:00,10:11:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
